id,part,topic,question,file_path
940,3,Products,"Finally, let's talk about globalisation. Do you think the globalisation of industries and commerce is a good thing?",mp3_files/audio_num_940.mp3
941,3,Products,What are the impacts of globalization on international trade?,mp3_files/audio_num_941.mp3
942,3,Restaurants,Do many people eat in restaurants in your country?,mp3_files/audio_num_942.mp3
943,3,Restaurants,Why do some people enjoy eating out?,mp3_files/audio_num_943.mp3
944,3,Restaurants,Is it expensive to eat out in your country?,mp3_files/audio_num_944.mp3
945,3,Restaurants,Let's move on from eating in restaurants to cooking at home. Do you like to cook at home?,mp3_files/audio_num_945.mp3
946,3,Restaurants,"Nowadays, more and more people are unwilling to cook. Why is this happening?",mp3_files/audio_num_946.mp3
947,3,Restaurants,What's the difference between restaurant food and home-cooked food?,mp3_files/audio_num_947.mp3
948,3,Rules,Why do we have rules in society?,mp3_files/audio_num_948.mp3
949,3,Rules,Do you think it's necessary to set up rules about overworking people?,mp3_files/audio_num_949.mp3
950,3,Rules,What are some examples of rules that exist in many families?,mp3_files/audio_num_950.mp3
951,3,Rules,What are some rules that exist in schools or workplaces in your country?,mp3_files/audio_num_951.mp3
952,3,Rules,Do you think that the students themselves should have a say in what kinds of school rules there are?,mp3_files/audio_num_952.mp3
953,3,School,Is higher education too expensive in your country?,mp3_files/audio_num_953.mp3
954,3,School,Should all students pay for their university education?,mp3_files/audio_num_954.mp3
955,3,School,Can you compare the education your parents had with the education that you received?,mp3_files/audio_num_955.mp3
956,3,School,What changes do you think will happen in the classrooms of the near future?,mp3_files/audio_num_956.mp3
957,3,School,Let's move on to university education. What advantages do universities bring to society?,mp3_files/audio_num_957.mp3
958,3,School,"Which is more important, research or teaching?",mp3_files/audio_num_958.mp3
959,3,School,What makes a good university student?,mp3_files/audio_num_959.mp3
960,3,Science,Do you think science is important?,mp3_files/audio_num_960.mp3
961,3,Science,Do you think science can change our society?,mp3_files/audio_num_961.mp3
962,3,Science,Which area of science has been the most important in the last one hundred years?,mp3_files/audio_num_962.mp3
963,3,Science,Let's move on to talk about inventions. What do you think have been some of the most important inventions in the past 100 years or so?,mp3_files/audio_num_963.mp3
964,3,Science,Why do you think some inventions have not been successful in the marketplace?,mp3_files/audio_num_964.mp3
965,3,Science,Do you think it's good that new inventions are appearing so often?,mp3_files/audio_num_965.mp3
966,3,Science,Do you think there will be any negative effects resulting from future technology?,mp3_files/audio_num_966.mp3
967,3,Shopping,Is shopping a popular activity in your country?,mp3_files/audio_num_967.mp3
968,3,Shopping,How have shopping habits changed over recent years?,mp3_files/audio_num_968.mp3
969,3,Shopping,To what extent do you think advertising affects the way people shop?,mp3_files/audio_num_969.mp3
970,3,Shopping,Do you think shopping habits are likely to change in the future?,mp3_files/audio_num_970.mp3
971,3,Shopping,Why do some people prefer to purchase brand name products produced abroad?,mp3_files/audio_num_971.mp3
972,3,Shopping,Is service better in large shops or in small shops?,mp3_files/audio_num_972.mp3
973,3,Shopping,What do people do when they get bad service?,mp3_files/audio_num_973.mp3
974,3,Social Problems,What social problems are there in your country?,mp3_files/audio_num_974.mp3
975,3,Social Problems,What about poverty? What can be done to alleviate poverty?,mp3_files/audio_num_975.mp3
976,3,Social Problems,Are there many charities in your country?,mp3_files/audio_num_976.mp3
977,3,Social Problems,Let's move on to talk about the overpopulation problem. Why do so many people move to live in cities?,mp3_files/audio_num_977.mp3
978,3,Social Problems,What problems does overpopulation cause?,mp3_files/audio_num_978.mp3
979,3,Social Problems,"Finally, let's talk about crime. What is the difference between major and minor crime?",mp3_files/audio_num_979.mp3
980,3,Social Problems,Do you think all criminals should go to prison?,mp3_files/audio_num_980.mp3
981,3,Sports,What types of sports are popular in your country?,mp3_files/audio_num_981.mp3
982,3,Sports,Do you think the types of sports that are popular will change in the future?,mp3_files/audio_num_982.mp3
983,3,Sports,"Let's move on to talk about some positive aspects of sports. In your opinion, what are the benefits of playing a sport?",mp3_files/audio_num_983.mp3
984,3,Sports,What about cultural aspects? How can sports bring people from different countries closer together?,mp3_files/audio_num_984.mp3
985,3,Sports,Do you think old people can keep fit by playing sports or exercising?,mp3_files/audio_num_985.mp3
986,3,Sports,"Finally, let's talk about Olympic Games. How are the Olympic players trained in your country? Do they usually start training when they are born?",mp3_files/audio_num_986.mp3
987,3,Sports,Why would somebody dislike watching the Olympic Games?,mp3_files/audio_num_987.mp3
988,3,Teacher,How well-respected are teachers in your society?,mp3_files/audio_num_988.mp3
989,3,Teacher,Do you think teachers get paid enough money in your country?,mp3_files/audio_num_989.mp3
990,3,Teacher,What role should the teacher have in the classroom?,mp3_files/audio_num_990.mp3
991,3,Teacher,"In your opinion, what are the most important qualities for a good teacher to have?",mp3_files/audio_num_991.mp3
992,3,Teacher,"Let's move on to teaching aspects. In your opinion, how can a teacher make lessons for children more interesting?",mp3_files/audio_num_992.mp3
993,3,Teacher,Do you think computers will one day replace teachers in the classroom?,mp3_files/audio_num_993.mp3
994,3,Things,What kinds of possessions are considered high-status to people in your country?,mp3_files/audio_num_994.mp3
995,3,Things,Were different possessions thought of as valuable in the past?,mp3_files/audio_num_995.mp3
996,3,Things,Why do you think people need to show their status in society?,mp3_files/audio_num_996.mp3
997,3,Things,Let's move on to the role of advertising. Do you think advertising influences what people buy?,mp3_files/audio_num_997.mp3
998,3,Things,"Do advertisements give correct information, or do they encourage people to buy things that they may not need?",mp3_files/audio_num_998.mp3
999,3,Things,Is advertising really necessary in modern society?,mp3_files/audio_num_999.mp3
1000,3,Traditional Products,What different types of traditional products are produced in your country?,mp3_files/audio_num_1000.mp3
1001,3,Traditional Products,"In you opinion, why do traditional products attract tourists?",mp3_files/audio_num_1001.mp3
1002,3,Traditional Products,Do you think there are benefits of traditional products to locals?,mp3_files/audio_num_1002.mp3
1003,3,Traditional Products,Do you think the government should help in the promotion of traditional products?,mp3_files/audio_num_1003.mp3
1004,3,Traditional Products,Let's move on from traditional products to traditions. Do you think because of globalization countries are adopting each other traditions.,mp3_files/audio_num_1004.mp3
1005,3,Traditional Products,Did the traditional things of the past are of better quality than present day things?,mp3_files/audio_num_1005.mp3
1006,3,Traditional Products,Do you think it is necessary to protect traditions?,mp3_files/audio_num_1006.mp3
1007,3,Transportation,Have the types of transportation people use changed much over the last few decades?,mp3_files/audio_num_1007.mp3
1008,3,Transportation,How has transportation improved in recent years?,mp3_files/audio_num_1008.mp3
1009,3,Transportation,Do you think transportation is likely to continue to improve in the future?,mp3_files/audio_num_1009.mp3
1010,3,Transportation,What is your take on introducing transportation passes?,mp3_files/audio_num_1010.mp3
1011,3,Transportation,Let's move on to the transportation system in your country. It is faster to travel by public transportation or by car in your country?,mp3_files/audio_num_1011.mp3
1012,3,Transportation,What are the impacts of Uber on transportation in your country?,mp3_files/audio_num_1012.mp3
1013,3,Travel,Why do some people prefer to travel abroad rather than travel in their own country?,mp3_files/audio_num_1013.mp3
1014,3,Travel,Do you think traveling to another country can change the way that people think?,mp3_files/audio_num_1014.mp3
1015,3,Travel,Do you think it's safer to travel today than in the past?,mp3_files/audio_num_1015.mp3
1016,3,Travel,Let's move on to tourism. What are some famous tourist spots in your country?,mp3_files/audio_num_1016.mp3
1017,3,Travel,What are the positive impacts of tourism in your country?,mp3_files/audio_num_1017.mp3
1018,3,Travel,What are the negative impacts of tourism in your country?,mp3_files/audio_num_1018.mp3
1019,3,Travel,What can you say about the future of the tourism industry in your country?,mp3_files/audio_num_1019.mp3
1020,3,TV,Tell me about the types of programmes that are generally on television in your country.,mp3_files/audio_num_1020.mp3
1021,3,TV,Do you think state or private television is better?,mp3_files/audio_num_1021.mp3
1022,3,TV,Let's move on from TV programmes to television in general. How has TV changed our lives?,mp3_files/audio_num_1022.mp3
1023,3,TV,Do you think TV influences the way we think?,mp3_files/audio_num_1023.mp3
1024,3,TV,Should children be allowed to watch a lot of TV?,mp3_files/audio_num_1024.mp3
1025,3,TV,Are all people on TV famous?,mp3_files/audio_num_1025.mp3
1026,3,Vegetables,What vegetables are common in your country?,mp3_files/audio_num_1026.mp3
1027,3,Vegetables,Do people like to grow vegetables in your country?,mp3_files/audio_num_1027.mp3
1028,3,Vegetables,How do people feel when they eat vegetables that they grew on their own?,mp3_files/audio_num_1028.mp3
1029,3,Vegetables,"Let's move on to the topic of organic vegetables. As we know organic fruits and vegetables are more expensive than conventional fruits and vegetables, but they are actually worth the extra cost. Do you think organic fruit deserves a higher price?",mp3_files/audio_num_1029.mp3
1030,3,Vegetables,Do you think the government should encourage farmers to grow more organic vegetables?,mp3_files/audio_num_1030.mp3
1031,3,Work,Do you think job satisfaction is more important than your salary when choosing a job?,mp3_files/audio_num_1031.mp3
1032,3,Work,What skills do you think are needed to get a good job these days?,mp3_files/audio_num_1032.mp3
1033,3,Work,Do you think that women should be able to do the same jobs as men?,mp3_files/audio_num_1033.mp3
1034,3,Work,What's the difference between white collar and blue collar jobs?,mp3_files/audio_num_1034.mp3
1035,3,Work,What jobs do you think are most valuable to society?,mp3_files/audio_num_1035.mp3
1036,1,films movies,Do you enjoy watching movies? [Why/Why not?],mp3_files/audio_num_1036.mp3
1037,1,films movies,How often do you watch a movie at a theatre or hall? [Why?],mp3_files/audio_num_1037.mp3
1038,1,films movies,Do you have a favourite movie that you watched more than once? [Why/Why not?],mp3_files/audio_num_1038.mp3
1039,1,films movies,When was the last time you watched a movie with your family?,mp3_files/audio_num_1039.mp3
1040,3,films movies,What are the most popular types of films in your country?,mp3_files/audio_num_1040.mp3
1041,3,films movies,What is the difference between watching a film in the cinema and watching a film at home?,mp3_files/audio_num_1041.mp3
1042,3,films movies,Do you think cinemas will close in the future?,mp3_files/audio_num_1042.mp3
1043,3,films movies,How important is the theatre in your country's history?,mp3_files/audio_num_1043.mp3
1044,3,films movies,How strong a tradition is it today in your country to go to the theatre?,mp3_files/audio_num_1044.mp3
1045,3,films movies,Do you think the theatre should be run as a business or as a public service?,mp3_files/audio_num_1045.mp3
1046,1,clothe,Where do you buy most of your clothes? [Why?],mp3_files/audio_num_1046.mp3
1047,1,clothe,How often do you buy new clothes for yourself? [Why?],mp3_files/audio_num_1047.mp3
1048,1,clothe,How do you decide which clothes to buy?,mp3_files/audio_num_1048.mp3
1049,1,clothe,Have the kinds of clothes you like changed in recent years?[Why?/Why not?],mp3_files/audio_num_1049.mp3
1050,3,clothe,What kind of clothes do people wear to work in your country? Why?,mp3_files/audio_num_1050.mp3
1051,3,clothe,How have clothes fashions changed in your country over the last few decades?,mp3_files/audio_num_1051.mp3
1052,3,clothe,What is the difference between clothes that young people and old people like to wear?,mp3_files/audio_num_1052.mp3
1053,3,clothe,What influence has the fashion industry had in your country? Why?,mp3_files/audio_num_1053.mp3
1054,3,clothe,What do you think will be the effects of the fashion industry in the next ten years?,mp3_files/audio_num_1054.mp3
1055,3,clothe,How does advertising influence what clothes and dresses people choose to buy? Is this true for everyone?,mp3_files/audio_num_1055.mp3
1056,1,art,Did you enjoy doing art lessons when you were a child? [Why?/Why not?],mp3_files/audio_num_1056.mp3
1057,1,art,Do you ever draw or paint pictures now? [Why?/Why not?],mp3_files/audio_num_1057.mp3
1058,1,art,When was the last time you went to an art gallery or exhibition? [Why?],mp3_files/audio_num_1058.mp3
1059,1,art,What kind of pictures do you like having in your home? [Why?],mp3_files/audio_num_1059.mp3
1060,3,art,How can children benefit from learning art at school?,mp3_files/audio_num_1060.mp3
1061,3,art,How has art changed in the last few decades in your country?,mp3_files/audio_num_1061.mp3
1062,3,art,Do you think the government should provide support for art and cultural activities? Why/ Why not?,mp3_files/audio_num_1062.mp3
1063,3,art,Are older people in your country more interested in art than younger people? Why/ Why not?,mp3_files/audio_num_1063.mp3
1064,3,art,Do you think creative artists should be allowed to express their thought freely? Why/Why not?,mp3_files/audio_num_1064.mp3
1065,3,art,Do you think that arts are an important part of our tradition and culture?,mp3_files/audio_num_1065.mp3
1066,1,parents and children,Who are you closest to in your family?,mp3_files/audio_num_1066.mp3
1067,1,parents and children,Do you get along well with your family?,mp3_files/audio_num_1067.mp3
1068,1,parents and children,Are your parents your role model in life? [Why/Why not?],mp3_files/audio_num_1068.mp3
1069,1,parents and children,How much time did your parents spend with you when you were a child?,mp3_files/audio_num_1069.mp3
1070,3,parents and children,How much time do parents spend with their children in your country? Do you think that is enough,mp3_files/audio_num_1070.mp3
1071,3,parents and children,How important do you think spending time together is for the relationships between parents and children? Why?,mp3_files/audio_num_1071.mp3
1072,3,parents and children,Have relationships between parents and children changed in recent years? Why do you think that is?,mp3_files/audio_num_1072.mp3
1073,3,parents and children,What are the most popular free-time activities with children today?,mp3_files/audio_num_1073.mp3
1074,3,parents and children,How parents can supervise their children's free-time activities?,mp3_files/audio_num_1074.mp3
1075,3,parents and children,Should parent monitor what their young children do online? Why?,mp3_files/audio_num_1075.mp3
1076,1,friends,Do you have many friends? [Why/why not?],mp3_files/audio_num_1076.mp3
1077,1,friends,How often do you see or meet your friends? [Why/why not?],mp3_files/audio_num_1077.mp3
1078,1,friends,Is there anything special about your friends?,mp3_files/audio_num_1078.mp3
1079,1,friends,Are your friends mostly your age or different ages? [Why?],mp3_files/audio_num_1079.mp3
1080,1,friends,What you did with your friends last time you met them?,mp3_files/audio_num_1080.mp3
1081,3,friends,Do you like to spend time with your friends more than you do with your family? [Why?],mp3_files/audio_num_1081.mp3
1082,3,friends,How do people in your country meet others and make friends?,mp3_files/audio_num_1082.mp3
1083,3,friends,Do you think friendship is important nowadays as it was in the past?,mp3_files/audio_num_1083.mp3
1084,3,friends,Are friends more important than family? [Why/why not?],mp3_files/audio_num_1084.mp3
1085,3,friends,Do you think it is possible to become real friends with people you meet on the internet? [Why/why not?],mp3_files/audio_num_1085.mp3
1086,3,friends,How our friends can be important persons in our life?,mp3_files/audio_num_1086.mp3
1087,3,friends,"Hi, I am searching for a speaking partner as I have filled my IELTS exam. Is anyone interested? You can WhatsApp me on +.",mp3_files/audio_num_1087.mp3
1088,1,neighbours,How well do you know the people who live next door to you?,mp3_files/audio_num_1088.mp3
1089,1,neighbours,How often do you see them? [Why/Why not?],mp3_files/audio_num_1089.mp3
1090,1,neighbours,What kinds of problem do people sometimes have with their neighbours?,mp3_files/audio_num_1090.mp3
1091,1,neighbours,How do you think neighbours can help each other?,mp3_files/audio_num_1091.mp3
1092,1,neighbours,What qualities make us good neighbours to others?,mp3_files/audio_num_1092.mp3
1093,3,neighbours,What type of relationship people usually have with their neighbours in your country?,mp3_files/audio_num_1093.mp3
1094,3,neighbours,Are neighbours important in making our lives better? Why/why not?,mp3_files/audio_num_1094.mp3
1095,3,neighbours,What types of people are considered good neighbours? Why?,mp3_files/audio_num_1095.mp3
1096,3,neighbours,Has the relationship between neighbours changed in recent days? Why/Why not?,mp3_files/audio_num_1096.mp3
1097,3,neighbours,It is often said that good neighbours are a blessing for us? Do you agree? Why/why not?,mp3_files/audio_num_1097.mp3
1098,3,neighbours,Do you think our relationship with our neighbours will be different in the future? How?,mp3_files/audio_num_1098.mp3
1099,1,high school,Did you go to a secondary/high school near to where you lived? [Why/why not?],mp3_files/audio_num_1099.mp3
1100,1,high school,What did you like about your secondary/high school? [Why?],mp3_files/audio_num_1100.mp3
1101,1,high school,Tell me about anything you didn't like at your school.,mp3_files/audio_num_1101.mp3
1102,1,high school,How do you think your school could be improved? [Why/why not?],mp3_files/audio_num_1102.mp3
1103,1,high school,Would you recommend this school to one of your relatives?  [Why/why not?],mp3_files/audio_num_1103.mp3
1104,3,high school,Do you think students should choose the subjects they like in high schools?,mp3_files/audio_num_1104.mp3
1105,3,high school,What are some subjects all high school students should study? Why?,mp3_files/audio_num_1105.mp3
1106,3,high school,"How, in your opinion, could education in high school be made more useful for students?",mp3_files/audio_num_1106.mp3
1107,3,high school,Do teachers have a great role in shaping students' personality? How?,mp3_files/audio_num_1107.mp3
1108,3,high school,How should young students spend their summer vacations?,mp3_files/audio_num_1108.mp3
1109,3,high school,How has teaching method changed in your country over the past few decades?,mp3_files/audio_num_1109.mp3
1110,1,giving gifts,When do people give gifts or presents in your country?,mp3_files/audio_num_1110.mp3
1111,1,giving gifts,Do you take a gift when you visit someone in their home? [Why/Why not?],mp3_files/audio_num_1111.mp3
1112,1,giving gifts,When did you last receive a gift? [What was it?],mp3_files/audio_num_1112.mp3
1113,1,giving gifts,Do you enjoy looking for gifts for people? [Why/Why not?],mp3_files/audio_num_1113.mp3
1114,1,giving gifts,Do you like flowers as a gift? [Why/why not?],mp3_files/audio_num_1114.mp3
1115,3,giving gifts,What is the purpose of gift-giving in our life?,mp3_files/audio_num_1115.mp3
1116,3,giving gifts,What kinds of gifts are popular in your country?,mp3_files/audio_num_1116.mp3
1117,3,giving gifts,What kinds of gifts people can give to others when there is no special occasion?,mp3_files/audio_num_1117.mp3
1118,3,giving gifts,How has the gift-exchanging trend changed over the last few decades?,mp3_files/audio_num_1118.mp3
1119,3,giving gifts,"Do people today still give the same kinds of gifts that people used to give, many years ago?",mp3_files/audio_num_1119.mp3
1120,3,giving gifts,"Do people today still give the same kinds of gifts that people used to give, many years ago?",mp3_files/audio_num_1120.mp3
1121,1,television,How often do you watch television? [Why/Why not?],mp3_files/audio_num_1121.mp3
1122,1,television,Which television channels do you usually watch? [Why?],mp3_files/audio_num_1122.mp3
1123,1,television,Do you enjoy the advertisements on television? [Why/Why not?],mp3_files/audio_num_1123.mp3
1124,1,television,Do you think most programmes on television are good? [Why/Why not?],mp3_files/audio_num_1124.mp3
1125,1,television,Do you enjoy watching TV or browsing the internet more? [Why?],mp3_files/audio_num_1125.mp3
1126,3,television,How popular is watching television in your country?,mp3_files/audio_num_1126.mp3
1127,3,television,How TV programmes differ now than that of  years ago?,mp3_files/audio_num_1127.mp3
1128,3,television,What is the difference between young people and old people's favourite TV programmes? Why they differ?,mp3_files/audio_num_1128.mp3
1129,3,television,Do you think TV dramas reflect what happens in the reality of society?,mp3_files/audio_num_1129.mp3
1130,3,television,What are the influences of foreign TV programmes on people in your country?,mp3_files/audio_num_1130.mp3
1131,3,television,How do you think TV viewing habits change as people get older? Why?,mp3_files/audio_num_1131.mp3
1132,1,photographs,What type of photos do you like taking?,mp3_files/audio_num_1132.mp3
1133,1,photographs,What do you do with the photos you take?,mp3_files/audio_num_1133.mp3
1134,1,photographs,"When you visit other places, do you take photos or buy postcards? [Why/Why not?]",mp3_files/audio_num_1134.mp3
1135,1,photographs,Do you like people taking photos of you? [Why/Why not?],mp3_files/audio_num_1135.mp3
1136,1,photographs,What is the best photograph you have ever taken?,mp3_files/audio_num_1136.mp3
1137,3,photographs,What are the advantages and disadvantages of taking photographs?,mp3_files/audio_num_1137.mp3
1138,3,photographs,"What, in your opinion, are the pros and cons of digital photography?",mp3_files/audio_num_1138.mp3
1139,3,photographs,Is it necessary to take a course to become a good photographer?,mp3_files/audio_num_1139.mp3
1140,3,photographs,Do you think that some pictures in the media are taken by amateurs?,mp3_files/audio_num_1140.mp3
1141,3,photographs,Should people be wary of sharing their photographs online? Why/Why not?,mp3_files/audio_num_1141.mp3
1142,3,photographs,How has modern technology changed the way we take photographs?,mp3_files/audio_num_1142.mp3
1143,1,games,What games are popular in your country? [Why?],mp3_files/audio_num_1143.mp3
1144,1,games,Do you play any games? [Why/why not?],mp3_files/audio_num_1144.mp3
1145,1,games,How do people learn to play games in your country?,mp3_files/audio_num_1145.mp3
1146,1,games,Do you think it's important for people to play games? [Why/why not?],mp3_files/audio_num_1146.mp3
1147,3,games,What types of games and sports are popular in your country?,mp3_files/audio_num_1147.mp3
1148,3,games,Do you think the types of games and sports that are popular today will change in the future?,mp3_files/audio_num_1148.mp3
1149,3,games,Young children these days do not spend enough time playing outdoors. What could be the possible reasons for this trend?,mp3_files/audio_num_1149.mp3
1150,3,games,How can we encourage young children to take part in sports and games more often?,mp3_files/audio_num_1150.mp3
1151,3,games,What types of games can benefit children most?,mp3_files/audio_num_1151.mp3
1152,3,games,It is often said that games should be both educative and entertaining? What's your opinion about it?,mp3_files/audio_num_1152.mp3
1153,1,telephoning,How often do you make telephone calls? [Why/Why not?],mp3_files/audio_num_1153.mp3
1154,1,telephoning,Who do you spend the most time talking to on the telephone? [Why?],mp3_files/audio_num_1154.mp3
1155,1,telephoning,When do you think you'll next make a telephone call? [Why?],mp3_files/audio_num_1155.mp3
1156,1,telephoning,Do you sometimes prefer to send a text message instead of telephoning? [Why/Why not?],mp3_files/audio_num_1156.mp3
1157,1,telephoning,Do you own a mobile phone?,mp3_files/audio_num_1157.mp3
1158,3,telephoning,How has the telephone changed the way we communicate with each other?,mp3_files/audio_num_1158.mp3
1159,3,telephoning,Do young and old people use telephones and mobile phones in the same way?,mp3_files/audio_num_1159.mp3
1160,3,telephoning,What are the differences between making a phone call and writing a letter to someone?,mp3_files/audio_num_1160.mp3
1161,3,telephoning,Which one is a better way of communication - meeting face-to-face or telephoning someone? Why?,mp3_files/audio_num_1161.mp3
1162,3,telephoning,Do you think mobile phones have more utilities than just to have conversations? How?,mp3_files/audio_num_1162.mp3
1163,3,telephoning,Has the telephone reduced the communication cost in modern days? How?,mp3_files/audio_num_1163.mp3
1164,1,colour,What is your favourite colour? [Why?],mp3_files/audio_num_1164.mp3
1165,1,colour,Do you like the same colours now as you did when you were younger? [Why/Why not?],mp3_files/audio_num_1165.mp3
1166,1,colour,What can you learn about a person from the colours they like?,mp3_files/audio_num_1166.mp3
1167,1,colour,Do any colours have a special meaning in your culture?,mp3_files/audio_num_1167.mp3
1168,3,colour,How colours are important when people buy things?,mp3_files/audio_num_1168.mp3
1169,3,colour,Why do different people like different colours?,mp3_files/audio_num_1169.mp3
1170,3,colour,What colours are commonly used for the decoration of people's homes in your country?,mp3_files/audio_num_1170.mp3
1171,3,colour,Can colours have any influence on people and their mood? How?,mp3_files/audio_num_1171.mp3
1172,3,colour,It is often claimed that our choices of colours reveal a great deal about us. Do you agree? Why?/Why not?,mp3_files/audio_num_1172.mp3
1173,3,colour,How our choice of colours are influenced by the advertisements we see?,mp3_files/audio_num_1173.mp3
1174,1,entertainment,Do you prefer relaxing at home or going out in the evening? [Why?],mp3_files/audio_num_1174.mp3
1175,1,entertainment,"When you go out for an evening, what do you like to do?",mp3_files/audio_num_1175.mp3
1176,1,entertainment,How popular is this with other people in your country?,mp3_files/audio_num_1176.mp3
1177,1,entertainment,Is there any kind of entertainment you do not like? [Why/Why not?],mp3_files/audio_num_1177.mp3
1178,3,entertainment,Are there a lot of places in your country for young people to go out?,mp3_files/audio_num_1178.mp3
1179,3,entertainment,What kinds of live entertainment are popular in your country?,mp3_files/audio_num_1179.mp3
1180,3,entertainment,"What places would you recommend a tourist go to, for entertainment, in your country?",mp3_files/audio_num_1180.mp3
1181,3,entertainment,What forms of online entertainment have become popular these days?,mp3_files/audio_num_1181.mp3
1182,3,entertainment,What are the dangers of spending too much time on online entertainment?,mp3_files/audio_num_1182.mp3
1183,3,entertainment,Is entertainment these days better than in the past because of technology?,mp3_files/audio_num_1183.mp3
1184,1,accommodation,Tell me about the kind of accommodation you live in?,mp3_files/audio_num_1184.mp3
1185,1,accommodation,How long have you been lived there?,mp3_files/audio_num_1185.mp3
1186,1,accommodation,What do you like about living there?,mp3_files/audio_num_1186.mp3
1187,1,accommodation,What sort of accommodation would you most like to live in?,mp3_files/audio_num_1187.mp3
1188,3,accommodation,How easy is it to find a place to live in your country?,mp3_files/audio_num_1188.mp3
1189,3,accommodation,Do you think it's better to rent or to buy a place to live in? Why?,mp3_files/audio_num_1189.mp3
1190,3,accommodation,What are some of the pleasures involved in making a home for ourselves?,mp3_files/audio_num_1190.mp3
1191,3,accommodation,Do most people in your hometown live in a house or a flat/apartment? [Why?],mp3_files/audio_num_1191.mp3
1192,3,accommodation,Compare houses that rural people live in with the flats/apartments that most city people live in.,mp3_files/audio_num_1192.mp3
1193,3,accommodation,What the government can do to help city dwellers find suitable places to live in?,mp3_files/audio_num_1193.mp3
1194,1,festivals,Tell me about the most important festival in your country.,mp3_files/audio_num_1194.mp3
1195,1,festivals,What special food and activities are connected with this festival?,mp3_files/audio_num_1195.mp3
1196,1,festivals,What do you most enjoy about it?,mp3_files/audio_num_1196.mp3
1197,1,festivals,Do you think festivals are important for a country? [Why?],mp3_files/audio_num_1197.mp3
1198,3,festivals,How important are festivals in your country?,mp3_files/audio_num_1198.mp3
1199,3,festivals,Do you think the way we celebrate different festivals is changing?,mp3_files/audio_num_1199.mp3
1200,3,festivals,Do festivals bring people from different cultures together?,mp3_files/audio_num_1200.mp3
1201,3,festivals,How some festivals are more important in our life than others?,mp3_files/audio_num_1201.mp3
1202,3,festivals,Do you think we will have more festivals and occasions to celebrate in the future? Why?,mp3_files/audio_num_1202.mp3
1203,3,festivals,Do national festivals help us practice patriotism? How?,mp3_files/audio_num_1203.mp3
1204,1,dancing,Do you enjoy dancing? [Why/Why not?],mp3_files/audio_num_1204.mp3
1205,1,dancing,Has anyone ever taught you to dance? [Why/why not?],mp3_files/audio_num_1205.mp3
1206,1,dancing,Tell me about any traditional dancing in your country.,mp3_files/audio_num_1206.mp3
1207,1,dancing,Do you think that traditional dancing will be popular in the future? [Why/Why not?],mp3_files/audio_num_1207.mp3
1208,3,dancing,Is dancing an integral part of a country's culture?,mp3_files/audio_num_1208.mp3
1209,3,dancing,How dancing has changed during the last two or three decades?,mp3_files/audio_num_1209.mp3
1210,3,dancing,How important is music in dancing? Why?,mp3_files/audio_num_1210.mp3
1211,3,dancing,Should dancing be taught to elementary students as part of their leisure activity? Why?/Why not?,mp3_files/audio_num_1211.mp3
1212,3,dancing,Which one is more important - traditional dancing or modern dancing? Why?,mp3_files/audio_num_1212.mp3
1213,3,dancing,What are some qualities to become a good dancer in your opinion?,mp3_files/audio_num_1213.mp3
1214,1,traffic where you live,How do most people travel to and from work where you live?,mp3_files/audio_num_1214.mp3
1215,1,traffic where you live,What traffic problems are there in your area? [Why is that?],mp3_files/audio_num_1215.mp3
1216,1,traffic where you live,How do traffic problems affect you?,mp3_files/audio_num_1216.mp3
1217,1,traffic where you live,How would you reduce the traffic problems in your area?,mp3_files/audio_num_1217.mp3
1218,3,traffic where you live,Has the traffic in your area become more congested over the last couple of years? Why?/ Why not?,mp3_files/audio_num_1218.mp3
1219,3,traffic where you live,Do you think the authority has done enough to tackle the problem? Why? /Why not?,mp3_files/audio_num_1219.mp3
1220,3,traffic where you live,Has there been any improvement in the transport in your area in recent years?,mp3_files/audio_num_1220.mp3
1221,3,traffic where you live,Some countries impose higher taxes on car ownership and increase fuel price to tackle the traffic jam. How is the scenario in your country?,mp3_files/audio_num_1221.mp3
1222,3,traffic where you live,Was any change introduced in traffic laws in your country?,mp3_files/audio_num_1222.mp3
1223,3,traffic where you live,Was any change introduced in traffic laws in your country?,mp3_files/audio_num_1223.mp3
1224,1,weekends,How do you usually spend your weekends? [Why?],mp3_files/audio_num_1224.mp3
1225,1,weekends,Which is your favourite part of the weekend? [Why?],mp3_files/audio_num_1225.mp3
1226,1,weekends,Do you think your weekends are long enough? [Why/why not?],mp3_files/audio_num_1226.mp3
1227,1,weekends,How important do you think it is to have free time on the weekends? [Why?],mp3_files/audio_num_1227.mp3
1228,3,weekends,"In your country, do men and women usually do the same kind of things on weekends?",mp3_files/audio_num_1228.mp3
1229,3,weekends,Do you feel that weekends now are more important to you than when you were a child?,mp3_files/audio_num_1229.mp3
1230,3,weekends,How the way people spend their weekends has changed than that of the last decade?,mp3_files/audio_num_1230.mp3
1231,3,weekends,What do you think our weekends will be like  years later?,mp3_files/audio_num_1231.mp3
1232,3,weekends,Should offices request employees work on the weekend?,mp3_files/audio_num_1232.mp3
1233,3,weekends,Do you think people get enough time to relax on their weekends? Why?/Why not?,mp3_files/audio_num_1233.mp3
1234,1,cold weather,Have you ever been in very cold weather? [When?],mp3_files/audio_num_1234.mp3
1235,1,cold weather,How often is the weather cold where you come from?,mp3_files/audio_num_1235.mp3
